Panel	Marker	Allele	Size	Size.Min	Size.Max	Virtual	Color	Repeat	Marker.Min	Marker.Max	Offset	Short.Name	Full.Name	Gender.Marker
ESSplex_SE_Plus_Panels_v1	FGA	33.2	370	369.5	370.5	1	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
ESSplex_SE_Plus_Panels_v1	FGA	34	372	371.5	372.5	0	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
ESSplex_SE_Plus_Panels_v1	FGA	37.2	386	385.5	386.5	0	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
ESSplex_SE_Plus_Panels_v1	FGA	42.2	406	405.5	406.5	0	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
ESSplex_SE_Plus_Panels_v1	FGA	43.2	410	409.5	410.5	1	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
ESSplex_SE_Plus_Panels_v1	FGA	44.2	414	413.5	414.5	0	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
ESSplex_SE_Plus_Panels_v1	FGA	45.2	418	417.5	418.5	0	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
ESSplex_SE_Plus_Panels_v1	FGA	46.2	422	421.5	422.5	1	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
ESSplex_SE_Plus_Panels_v1	FGA	47.2	426	425.5	426.5	0	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
ESSplex_SE_Plus_Panels_v1	FGA	48.2	430	429.5	430.5	1	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
ESSplex_SE_Plus_Panels_v1	FGA	50.2	438	437.5	438.5	0	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
ESSplex_SE_Plus_Panels_v1	FGA	51.2	442	441.5	442.5	1	red	4	286	446	236	ESSPlexSE	Investigator ESSplex SE Plus Kit	FALSE
NGMSElect_panel_v2X	D10S1248	7	73	72.5	73.5	1	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	8	77	76.5	77.5	0	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	9	81	80.5	81.5	0	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	10	85	84.5	85.5	0	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	11	89	88.5	89.5	0	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	12	93	92.5	93.5	0	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	13	97	96.5	97.5	0	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	14	101	100.5	101.5	0	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	15	105	104.5	105.5	0	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	16	109	108.5	109.5	0	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	17	113	112.5	113.5	0	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	18	117	116.5	117.5	0	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D10S1248	19	121	120.5	121.5	1	blue	4	72	127	45	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	10	150	149.5	150.5	1	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	11	154	153.5	154.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	12	158	157.5	158.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	13	162	161.5	162.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	14	166	165.5	166.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	15	170	169.5	170.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	15.2	172	171.5	172.5	1	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	16	174	173.5	174.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	17	178	177.5	178.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	18	182	181.5	182.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	18.2	184	183.5	184.5	1	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	19	186	185.5	186.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	20	190	189.5	190.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	21	194	193.5	194.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	22	198	197.5	198.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	23	202	201.5	202.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	24	206	205.5	206.5	0	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	vWA	25	210	209.5	210.5	1	blue	4	149	214.3	110	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	5	228.5	228	229	0	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	6	232.5	232	233	1	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	7	236.5	236	237	1	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	8	240.5	240	241	0	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	9	244.5	244	245	0	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	10	248.5	248	249	0	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	11	252.5	252	253	0	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	12	256.5	256	257	0	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	12.2	258.5	258	259	1	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	13	260.5	260	261	0	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	14	264.5	264	265	0	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	15	268.5	268	269	0	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D16S539	16	272.5	272	273	1	blue	4	223.6	277.6	208	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	14	285.5	285	286	1	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	15	289.5	289	290	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	16	293.5	293	294	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	17	297.5	297	298	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	18	301.5	301	302	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	19	305.5	305	306	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	20	309.5	309	310	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	21	313.5	313	314	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	22	317.5	317	318	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	23	321.5	321	322	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	24	325.5	325	326	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	25	329.5	329	330	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	26	333.5	333	334	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	27	337.5	337	338	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	28	341.5	341	342	0	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D2S1338	29	345.5	345	346	1	blue	4	281.6	356	230	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	AMEL	X	101	100.5	101.5	0	green	9	100	108	92	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	TRUE
NGMSElect_panel_v2X	AMEL	Y	107	106.5	107.5	0	green	9	100	108	92	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	TRUE
NGMSElect_panel_v2X	D8S1179	7	121	120.5	121.5	1	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	8	125	124.5	125.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	9	129	128.5	129.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	10	133	132.5	133.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	11	137	136.5	137.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	12	141	140.5	141.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	13	145	144.5	145.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	14	149	148.5	149.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	15	153	152.5	153.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	16	157	156.5	157.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	17	161	160.5	161.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	18	165	164.5	165.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	19	169	168.5	169.5	0	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D8S1179	20	173	172.5	173.5	1	green	4	117.9	174.9	93	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	23.2	183	182.5	183.5	1	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	24	185	184.5	185.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	24.2	187	186.5	187.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	25	189	188.5	189.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	25.2	191	190.5	191.5	1	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	26	193	192.5	193.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	26.2	195	194.5	195.5	1	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	27	197	196.5	197.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	27.2	199	198.5	199.5	1	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	28	201	200.5	201.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	28.2	203	202.5	203.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	29	205	204.5	205.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	29.2	207	206.5	207.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	30	209	208.5	209.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	30.2	211	210.5	211.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	31	213	212.5	213.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	31.2	215	214.5	215.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	32	217	216.5	217.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	32.2	219	218.5	219.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	33	221	220.5	221.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	33.2	223	222.5	223.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	34	225	224.5	225.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	34.2	227	226.5	227.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	35	229	228.5	229.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	35.2	231	230.5	231.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	36	233	232.5	233.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	36.2	235	234.5	235.5	1	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	37	237	236.5	237.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	37.2	239	238.5	239.5	1	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	38	241	240.5	241.5	0	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	38.2	243	242.5	243.5	1	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D21S11	39	245	244.5	245.5	1	green	4	178.8	249.8	89	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	7	263	262.5	263.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	8	267	266.5	267.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	9	271	270.5	271.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	9.2	273	272.5	273.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	10	275	274.5	275.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	10.2	277	276.5	277.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	11	279	278.5	279.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	11.2	281	280.5	281.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	12	283	282.5	283.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	12.2	285	284.5	285.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	13	287	286.5	287.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	13.2	289	288.5	289.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	14	291	290.5	291.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	14.2	293	292.5	293.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	15	295	294.5	295.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	15.2	297	296.5	297.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	16	299	298.5	299.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	16.2	301	300.5	301.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	17	303	302.5	303.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	17.2	305	304.5	305.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	18	307	306.5	307.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	18.2	309	308.5	309.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	19	311	310.5	311.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	19.2	313	312.5	313.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	20	315	314.5	315.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	20.2	317	316.5	317.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	21	319	318.5	319.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	21.2	321	320.5	321.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	22	323	322.5	323.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	22.2	325	324.5	325.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	23	327	326.5	327.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	23.2	329	328.5	329.5	1	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	24	331	330.5	331.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	25	335	334.5	335.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	26	339	338.5	339.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D18S51	27	343	342.5	343.5	0	green	4	259.5	347.5	235	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D22S1045	8	80	79.5	80.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D22S1045	9	83	82.5	83.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D22S1045	10	86	85.5	86.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D22S1045	11	89	88.5	89.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D22S1045	12	92	91.5	92.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D22S1045	13	95	94.5	95.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D22S1045	14	98	97.5	98.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D22S1045	15	101	100.5	101.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D22S1045	16	104	103.5	104.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
NGMSElect_panel_v2X	D22S1045	17	107	106.5	107.5	0	yellow	3	76	120	56	NGMSElect	AmpFLSTR NGM SElect PCR Amplification Kit	FALSE
